,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330
163,2,8,0,0,24,0,0,35,5,1,0,0,2,4,3,31,2,5,1,1,30,11,7,52,2,3,3,18,0,0,0,5,0,5,5,20,0,0,23,26,20,0,0,0,0,0,0,23,1,3,23,18,14,3,3,5,0,0,1,0,0,3,0,11,1,4,8,0,0,0,0,3,0,0,28,8,0,47,36,0,0,1,83,35,0,1,0,14,6,0,8,0,2,1,1,0,1,0,2,4,0,4,3,3,3,3,4,1,0,0,0,1,5,13,15,7,3,3,1,0,20,13,24,1,0,0,0,0,0,0,15,38,23,17,0,4,0,1,0,0,5,1,26,23,4,0,9,1,2,0,0,0,4,19,1,0,0,33,5,4,6,7,49,4,0,1,3,1,17,2,0,0,0,4,8,0,0,0,0,0,0,7,25,7,31,16,0,1,0,0,12,1,0,0,2,0,0,0,0,0,0,2,7,15,0,10,0,0,7,8,4,62,0,0,19,12,1,0,15,0,16,11,13,5,7,1,1,18,1,1,0,4,3,16,0,3,9,23,0,4,20,0,0,1,24,0,4,8,8,3,4,8,4,2,0,1,7,26,16,1,17,1,10,3,5,2,1,14,20,4,22,14,4,5,1,0,3,21,8,15,0,1,15,1,9,8,1,2,6,1,0,0,8,0,15,0,5,1,3,5,0,4,0,11,3,4,0,1,7,5,1,15,5,20,0,0,0,1,16,0,1,0,2,8,1,0,1,1,5,19,2139
164,0,1,0,74,0,1,7,2,0,0,3,1,1,1,0,2,0,0,3,0,2,0,0,1,0,0,0,0,3,3,4,0,1,0,0,3,1,10,0,0,0,6,14,1,16,23,0,0,0,0,0,1,0,0,0,3,11,0,0,1,1,4,0,0,0,0,11,4,28,24,12,0,2,2,0,0,4,0,1,2,0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,8,1,0,11,1,0,0,0,0,0,0,0,1,9,15,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,14,13,1,0,0,0,0,2,1,0,1,5,14,42,0,0,0,1,14,0,0,2,2,0,0,0,18,0,2,0,1,2,2,1,5,0,0,5,8,4,1,5,0,1,2,0,0,0,0,1,1,1,1,0,3,7,1,9,6,2,2,5,3,0,0,0,0,1,2,0,0,0,0,1,4,0,1,1,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,19,0,0,2,2,0,1,0,0,0,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,7,0,4,0,0,0,0,0,7,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,680
165,3,2,0,0,1,0,1,5,0,16,0,0,0,1,3,3,0,6,0,2,2,32,9,9,5,10,0,0,0,0,0,1,0,0,12,1,0,1,13,8,2,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,2,3,19,0,0,3,0,9,0,4,0,0,0,1,2,2,0,2,0,43,1,22,0,0,3,1,2,0,0,1,0,3,11,0,0,0,0,0,0,6,2,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,44,0,0,0,0,1,1,18,0,3,1,1,0,0,0,13,1,1,0,0,0,0,0,3,3,3,0,0,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,2,0,0,0,0,6,0,1,0,1,0,6,0,0,0,0,8,1,1,0,5,0,0,4,6,3,2,1,0,2,7,19,8,1,0,1,0,4,9,0,8,2,3,0,11,19,23,2,2,0,24,2,0,3,5,5,0,12,12,0,2,2,3,2,2,6,7,2,3,4,0,1,5,15,14,2,8,2,0,6,4,21,9,11,3,2,9,14,36,17,9,0,3,8,2,14,2,1,12,11,0,3,2,5,14,4,22,25,8,0,7,20,1,10,15,37,2,0,0,3,9,0,5,8,13,0,9,10,5,0,0,1,8,2,0,11,1,0,0,13,23,5,14,12,10,1279
166,1,6,9,0,8,0,2,3,2,0,1,0,40,40,1,22,8,1,2,1,16,7,2,0,0,0,16,0,1,0,1,3,7,3,0,11,4,2,5,6,1,0,0,0,0,0,0,0,2,19,5,7,0,0,0,5,0,2,3,0,0,16,19,5,6,0,10,1,0,2,0,4,1,0,3,1,0,6,13,0,2,3,15,2,8,12,4,3,3,2,1,6,6,18,29,23,10,0,5,8,0,0,7,20,2,1,11,6,0,4,7,0,2,3,22,4,6,10,6,2,2,3,7,12,2,24,0,3,0,0,6,2,7,7,7,7,7,0,0,0,12,1,4,4,1,4,7,1,6,0,2,2,1,6,1,0,0,7,19,6,2,3,2,1,0,1,24,9,0,1,0,1,4,3,2,0,0,0,0,0,0,9,4,5,1,1,2,0,9,0,7,4,8,0,11,0,50,1,0,0,0,3,0,10,1,5,3,1,11,1,1,2,1,0,1,5,1,0,1,0,1,3,0,1,1,0,2,2,2,3,1,1,3,4,3,3,1,0,0,3,0,0,2,2,0,2,1,3,0,7,0,3,3,0,0,2,1,16,0,1,1,8,0,2,1,1,0,2,5,0,0,4,0,1,0,4,4,0,4,1,2,1,1,2,2,0,0,2,2,2,5,5,20,1,4,1,0,3,0,2,0,0,1,6,5,1,5,3,2,7,3,2,2,2,2,0,2,2,7,0,0,11,18,7,3,0,1,3,1,18,1311
167,0,11,9,9,0,3,0,4,2,0,10,5,49,166,3,60,18,1,9,0,8,1,0,3,0,4,15,2,3,11,4,1,6,3,1,11,19,24,7,5,3,4,0,5,3,0,4,1,4,60,10,10,2,0,2,11,4,3,8,25,3,19,29,11,1,0,18,3,7,4,2,47,2,0,2,1,1,2,8,0,0,4,42,2,19,14,9,7,6,0,9,11,1,44,35,26,127,17,2,15,2,3,5,10,1,0,19,28,0,26,4,1,6,4,108,1,28,7,5,3,1,2,4,6,0,4,1,11,0,0,5,0,2,7,4,11,17,0,3,1,27,10,7,4,0,11,9,0,15,1,0,13,0,15,3,1,0,7,25,4,0,5,4,0,3,1,12,43,0,2,3,11,30,2,5,6,1,2,6,1,0,21,2,4,0,2,15,6,16,1,10,0,14,10,26,5,43,3,2,2,2,2,0,89,8,5,10,0,4,3,0,0,1,0,9,12,0,0,1,1,2,3,0,0,1,0,1,0,1,6,0,0,0,1,2,2,3,2,0,0,1,14,1,1,0,2,1,3,1,0,2,0,3,1,0,0,1,6,1,1,12,6,2,0,0,2,2,1,3,0,0,25,0,0,0,2,0,4,3,4,1,0,2,0,0,0,0,3,0,0,0,4,5,0,7,2,2,0,1,0,2,2,3,6,2,1,6,1,0,0,1,2,1,1,35,0,1,9,4,0,0,12,14,14,4,0,0,1,0,22,2454
168,13,3,0,0,25,0,0,7,1,6,0,0,3,2,1,10,3,13,4,3,2,8,27,34,7,7,6,7,0,1,0,4,3,2,0,5,1,2,6,17,4,0,0,0,0,1,1,7,2,3,4,23,4,0,1,6,0,0,1,0,0,4,3,3,0,2,1,0,0,0,0,9,0,0,3,26,0,12,9,0,3,0,12,9,1,2,0,5,3,3,2,11,1,0,2,0,8,0,5,1,0,5,1,1,6,0,0,2,0,0,0,0,5,2,11,4,2,1,0,0,38,4,4,0,0,0,0,0,0,0,11,12,8,4,0,0,0,4,0,0,3,0,5,14,0,1,2,7,2,0,0,0,1,13,4,0,0,6,1,3,8,15,10,1,0,1,0,0,28,0,0,0,0,3,3,2,0,0,1,0,0,2,24,10,9,9,0,0,0,0,9,0,0,0,3,0,5,0,0,0,1,8,4,22,1,5,1,0,1,6,13,43,0,0,1,3,0,1,68,0,47,1,65,7,13,2,5,24,4,8,3,7,6,14,1,8,6,34,0,24,49,0,1,5,9,0,11,1,18,4,5,7,6,7,11,0,23,6,16,0,25,2,30,1,11,17,4,14,115,15,15,28,3,11,5,1,2,5,7,7,0,11,25,1,2,9,7,11,26,3,7,2,22,12,70,2,22,9,7,0,7,2,0,1,1,6,0,1,15,2,1,31,8,7,0,0,0,4,13,0,2,0,1,8,1,0,4,3,0,4,2084
169,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,4,0,0,1,0,1,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,2,1,2,0,0,0,1,0,6,0,1,1,2,5,0,0,1,1,0,0,1,0,0,1,1,4,3,3,0,0,2,0,0,7,0,0,2,0,2,3,0,0,3,0,0,2,0,0,0,0,0,2,0,0,2,3,4,6,1,1,1,1,0,0,0,0,1,0,4,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,4,1,3,0,1,1,5,2,0,0,0,6,0,4,0,0,0,0,1,0,0,1,3,5,0,1,0,2,0,1,0,9,1,0,0,0,7,0,4,0,0,35,1,1,1,1,2,2,2,2,2,5,0,3,2,2,0,0,1,1,1,1,2,0,0,3,1,2,0,2,3,0,0,0,0,0,0,0,8,0,2,1,0,1,3,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,6,0,5,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,1,0,0,76,0,0,2,2,1,31,0,0,0,1,1,0,3,0,0,0,0,0,1,435
170,0,1,0,12,2,1,0,4,0,0,6,0,0,0,1,1,1,0,17,0,3,0,1,0,0,0,1,0,0,2,0,0,0,1,0,3,8,18,0,0,0,1,4,0,3,7,12,0,0,0,1,1,0,0,0,0,2,0,1,5,11,0,0,6,0,0,1,5,35,4,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,11,0,2,1,0,1,1,0,0,1,0,0,2,11,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,4,1,0,0,0,0,2,0,0,0,0,1,12,0,0,1,3,8,1,1,0,0,0,2,0,3,0,2,6,0,0,10,1,10,0,0,7,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,1,2,30,3,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,429
171,0,0,0,2,0,0,0,0,0,0,21,4,0,0,0,2,1,0,74,1,1,1,1,0,0,0,3,1,9,20,2,0,2,1,0,0,1,37,1,0,0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,6,5,1,0,0,0,0,0,1,0,4,4,0,0,6,0,0,0,0,3,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,32,0,0,1,20,0,3,0,0,0,1,0,7,2,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,3,6,0,1,0,0,1,1,1,1,0,0,1,1,5,0,0,4,0,1,6,14,15,0,0,20,0,0,19,0,0,0,0,0,0,1,87,3,0,1,0,0,1,29,0,2,3,9,0,2,6,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,22,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,657
172,0,0,4,18,7,4,1,0,1,0,4,2,0,1,1,3,1,1,4,0,0,0,0,1,0,10,5,0,0,4,11,0,1,0,0,4,0,10,2,0,0,3,5,0,1,0,1,0,0,0,0,3,0,0,1,0,6,0,3,2,0,1,2,3,0,0,0,3,28,1,2,0,7,2,0,0,20,0,1,1,1,5,3,0,0,3,6,2,7,1,1,2,0,0,10,0,1,8,7,1,4,0,0,2,0,0,4,0,0,4,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,5,2,1,1,1,0,0,2,1,0,0,2,2,11,2,0,2,0,3,0,2,0,0,0,11,0,2,0,4,12,0,2,14,5,5,1,0,12,4,2,1,4,0,3,0,3,1,1,4,13,0,1,2,1,17,12,2,4,23,1,1,2,11,0,0,2,0,9,11,0,0,2,4,2,2,0,7,0,0,0,2,1,1,4,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,26,0,0,0,0,1,1,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,6,1,0,0,0,1,2,0,0,0,0,2,1,0,3,0,3,0,3,0,1,1,0,1,0,0,7,4,1,0,1,0,0,0,2,1,0,0,19,1,6,4,0,1,1,0,1,0,0,0,0,0,1,1,674
173,0,5,1,0,3,0,0,4,0,1,0,0,1,1,7,18,0,2,0,0,15,6,4,1,0,8,1,1,0,0,0,17,1,0,0,28,0,1,17,14,0,0,0,0,0,0,0,0,0,1,10,23,1,0,5,1,0,15,3,0,0,11,2,12,4,8,7,0,0,0,0,0,0,0,7,1,0,10,35,0,1,2,93,8,3,2,0,71,9,0,2,9,1,2,9,2,0,1,10,50,0,4,10,3,3,1,0,0,0,2,0,0,5,24,2,0,6,0,2,1,0,5,4,3,4,0,2,4,0,0,9,0,10,10,7,8,14,0,0,0,1,3,8,3,0,3,7,2,0,0,0,1,0,16,8,0,0,16,5,10,4,9,19,2,0,1,5,2,5,0,0,0,0,24,19,0,0,0,0,0,2,11,6,26,5,3,1,0,1,0,30,2,1,0,2,1,4,0,0,0,0,0,1,1,6,72,0,0,23,25,0,7,0,0,11,6,1,0,8,0,3,29,0,2,1,0,1,2,1,4,0,1,0,1,3,2,2,0,0,5,0,0,1,0,0,5,6,9,1,1,4,0,0,0,0,0,0,7,0,2,2,6,0,0,0,0,0,1,17,0,1,14,1,2,0,6,2,8,28,1,1,0,0,2,10,4,0,0,0,3,0,11,6,0,5,1,1,0,1,3,5,1,0,31,12,8,0,1,8,0,1,11,16,1,1,0,3,3,6,0,1,0,2,1,5,2,0,0,0,2,1511
174,1,0,1,0,3,0,0,10,0,4,0,0,1,1,24,6,0,1,1,1,15,9,3,10,1,9,13,8,0,3,1,30,0,13,0,43,0,0,49,45,1,0,0,0,0,0,0,2,0,1,5,12,19,0,12,5,0,7,1,0,0,2,2,15,4,2,6,1,0,0,0,0,0,0,6,4,0,12,68,0,2,4,117,16,1,4,0,16,25,24,7,4,2,6,7,1,1,0,13,12,0,2,2,4,8,0,0,2,0,0,0,0,6,56,1,1,2,2,0,5,3,29,7,0,0,1,5,3,0,0,11,1,7,6,21,8,14,0,0,0,4,14,3,12,4,21,11,1,0,0,0,0,0,21,0,0,0,7,0,5,4,9,13,1,1,2,2,0,3,2,0,2,0,18,45,0,0,0,0,0,8,14,24,12,6,2,0,0,11,0,24,11,1,0,2,0,2,0,0,0,0,0,1,1,2,30,0,0,29,48,6,8,0,0,18,14,4,0,6,0,2,21,1,3,0,0,1,6,1,30,0,2,0,3,3,6,6,15,1,1,2,1,0,5,3,1,4,11,2,2,6,3,0,6,0,1,9,48,0,3,5,6,1,0,1,9,1,1,10,0,2,17,2,1,0,10,9,36,87,2,0,1,2,0,21,0,3,0,1,1,2,4,12,0,6,0,4,1,3,5,3,0,0,10,11,21,3,5,13,0,1,9,24,5,4,0,2,7,0,0,1,2,1,7,5,1,1,3,5,1,2071
175,0,0,0,20,0,0,0,1,0,0,24,0,4,2,0,3,0,2,26,0,2,4,1,0,0,0,4,0,1,6,6,0,0,0,1,0,2,27,0,0,0,1,5,0,4,10,0,0,1,8,2,3,0,0,0,2,7,0,0,7,5,0,0,1,0,0,2,4,27,20,1,0,3,0,0,0,0,1,3,5,0,0,5,0,1,3,13,0,6,0,0,0,0,2,0,0,0,16,0,0,2,1,0,2,0,0,2,1,1,11,30,9,0,1,1,0,3,7,0,0,0,0,0,7,0,0,1,0,0,3,0,0,2,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,0,3,6,7,1,1,0,0,6,1,4,1,0,1,0,0,10,5,0,8,0,2,13,15,4,0,0,24,5,8,8,10,0,3,2,1,16,0,34,0,0,4,0,1,4,3,1,20,17,2,2,10,0,0,0,1,3,1,9,1,0,1,0,0,4,0,1,1,0,0,1,0,1,0,2,0,3,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,7,0,0,5,0,2,0,0,4,1,0,2,0,0,1,6,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,780
176,0,0,0,20,0,0,14,1,0,0,2,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,0,2,18,0,5,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,15,13,9,4,0,1,6,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,7,1,1,2,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,2,0,0,16,5,10,0,0,0,1,3,0,0,2,1,0,0,0,16,0,0,3,0,3,7,1,3,0,0,4,14,5,5,0,0,1,0,0,0,0,1,1,0,8,2,0,2,1,0,7,0,5,0,1,0,0,0,0,0,1,2,0,2,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,406
177,0,0,0,15,0,1,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,4,0,3,0,0,1,0,8,0,0,0,8,5,1,6,9,0,0,0,0,0,0,0,0,0,0,5,0,0,4,2,0,2,0,0,0,3,8,39,16,0,0,0,1,0,0,0,0,0,2,0,0,3,1,1,0,0,0,2,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,6,16,4,0,2,1,0,0,0,0,0,5,0,0,1,0,0,0,9,1,7,0,5,1,1,1,0,0,0,0,0,7,1,1,0,0,0,1,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,15,0,2,1,0,0,0,0,7,4,1,0,3,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,352
178,0,0,0,9,0,0,1,0,0,0,13,1,1,0,0,0,0,0,11,0,2,0,0,0,0,1,1,0,10,62,7,0,0,0,0,0,0,9,0,2,0,0,1,1,2,1,1,0,0,0,2,0,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,7,7,9,2,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,2,1,3,0,0,0,0,2,0,0,0,29,1,1,0,0,2,0,0,0,0,0,0,6,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,6,0,2,0,10,1,0,0,16,1,2,81,0,0,0,0,1,0,0,14,10,0,1,0,0,5,31,0,12,0,8,0,2,0,2,0,0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,567
179,0,0,0,6,0,0,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,3,4,0,0,0,18,3,1,7,24,5,0,0,0,1,0,0,0,0,1,6,0,1,1,2,2,0,0,0,0,0,4,8,10,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,7,0,0,0,0,0,0,0,0,2,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,10,14,19,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,1,0,0,6,1,0,2,8,0,0,1,1,0,0,1,0,0,2,0,0,0,2,1,8,1,4,0,3,1,0,0,1,0,0,12,3,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,394
180,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,12,0,0,0,0,8,3,1,6,0,1,0,0,0,0,0,1,0,0,0,5,0,1,1,7,0,0,0,0,0,0,0,0,2,0,4,13,4,1,0,3,0,6,1,0,0,7,2,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0,10,0,0,2,7,3,25,3,0,2,5,6,1,4,2,2,26,2,0,0,4,8,2,0,5,2,0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,2,0,0,9,2,0,6,7,4,0,0,3,0,1,4,5,2,3,0,1,0,3,3,2,1,0,2,8,0,1,0,0,0,0,4,0,0,0,4,6,0,0,5,6,0,0,0,2,1,1,0,0,0,0,6,7,0,0,0,0,0,10,5,0,1,0,0,0,0,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,4,1,0,4,0,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,2,0,7,8,1,2,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,2,2,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,8,6,5,14,1,7,1,4,1,3,0,3,0,2,0,0,0,0,1,1,0,1,0,0,0,1,1,527
181,0,13,16,2,7,0,0,8,5,2,0,0,1,5,5,101,4,1,3,4,34,11,0,11,0,13,4,3,1,1,0,7,27,2,0,49,1,1,33,29,4,2,0,1,0,1,1,0,1,9,30,49,4,5,10,9,0,7,9,5,1,36,6,27,2,4,18,0,0,0,1,4,0,0,11,0,15,10,42,0,7,5,37,12,51,24,4,24,12,13,22,5,2,37,25,24,1,3,19,18,0,7,11,11,2,0,9,15,0,1,0,0,19,45,22,3,10,8,12,2,3,8,25,16,2,8,1,11,0,1,11,5,25,51,9,11,17,4,0,0,21,10,6,20,0,8,40,2,4,0,0,1,1,16,5,0,0,33,5,25,1,6,13,4,0,3,12,2,3,9,0,0,4,2,6,1,0,0,1,2,4,70,30,10,5,3,2,1,10,4,20,7,17,0,6,0,4,0,0,0,0,1,0,2,4,37,0,0,23,24,4,15,0,0,51,6,0,3,15,1,10,21,3,1,1,1,4,4,10,7,0,1,1,5,2,33,2,8,0,1,4,6,1,1,2,5,17,16,6,1,8,8,0,1,1,2,6,35,0,3,4,1,2,0,3,11,4,2,4,2,11,28,3,2,0,0,7,10,50,4,0,1,1,0,10,0,1,0,3,2,2,3,8,0,7,5,2,2,6,9,9,0,0,20,20,2,3,6,31,1,3,5,14,5,0,4,6,15,14,0,1,1,12,56,9,1,2,2,4,9,2806
182,3,10,1,2,38,0,0,22,5,8,0,1,2,6,2,39,1,14,2,15,21,5,17,36,4,69,16,9,0,0,0,33,3,1,8,28,0,2,45,37,14,0,0,1,0,0,0,11,3,5,30,28,32,6,26,6,0,2,2,2,0,4,3,10,5,9,10,0,2,0,1,1,0,0,36,9,0,47,84,0,14,1,79,53,2,1,1,18,9,1,18,5,7,4,4,2,1,2,7,14,0,10,1,7,8,8,3,3,0,2,2,0,41,24,12,11,6,6,1,1,51,32,26,1,0,3,2,2,0,0,33,15,32,25,5,7,1,2,0,0,3,2,38,16,5,2,7,9,7,0,0,0,4,62,22,0,0,36,5,6,94,40,82,10,0,4,2,7,15,2,0,2,1,13,23,3,0,0,0,1,0,26,40,16,23,16,0,5,0,0,16,3,3,1,8,0,10,0,0,1,0,8,0,16,1,18,0,0,17,32,24,85,0,0,38,19,5,0,38,0,10,32,31,14,7,3,2,72,3,8,5,7,11,41,2,79,132,30,7,10,18,0,6,5,24,7,35,12,27,16,27,31,7,8,3,2,65,33,9,16,30,53,32,29,11,20,6,28,31,5,25,99,18,8,19,4,2,21,45,32,2,4,79,8,23,8,5,8,20,7,21,14,96,1,77,4,45,3,21,16,18,6,0,7,7,12,1,19,37,12,2,52,82,41,1,0,1,42,14,0,3,5,2,12,29,1,9,13,0,4,4781
